Date,Time,Locality_Name,Crime_Type
2023-09-06 01:00:00,06-09-2023 12:31,Dilsukhnagar,DRUG OFFENSE
2023-09-06 02:00:00,06-09-2023 06:30,Kishan Bagh,ASSAULT
2023-09-06 03:00:00,07-09-2023 00:36,Kachiguda,ILLEGAL POSSESSION
2023-09-06 04:00:00,06-09-2023 11:35,L B Nagar,VEHICLE - STOLEN
2023-09-06 05:00:00,06-09-2023 17:39,Kachiguda,ILLEGAL POSSESSION
2023-09-06 06:00:00,07-09-2023 03:57,Kachiguda,BURGLARY
2023-09-06 07:00:00,06-09-2023 07:06,Madhapur,ILLEGAL POSSESSION
2023-09-06 08:00:00,06-09-2023 21:12,Kanchanbagh,FRAUD
2023-09-06 09:00:00,06-09-2023 09:48,Hyderguda,DOMESTIC VIOLENCE
2023-09-06 10:00:00,07-09-2023 02:12,Charminar,CYBERCRIME
2023-09-06 11:00:00,07-09-2023 02:32,Kachiguda,ILLEGAL POSSESSION
2023-09-06 12:00:00,06-09-2023 20:13,Afzalgunj,COUNTERFEITING
2023-09-06 13:00:00,07-09-2023 06:03,Charminar,ARSON
2023-09-06 14:00:00,06-09-2023 21:03,L B Nagar,EXTORTION
2023-09-06 15:00:00,07-09-2023 09:24,L B Nagar,BURGLARY
2023-09-06 16:00:00,06-09-2023 23:04,Hyderguda,DOMESTIC VIOLENCE
2023-09-06 17:00:00,07-09-2023 03:41,Falaknuma,DRUG OFFENSE
2023-09-06 18:00:00,07-09-2023 05:53,Musheerabad,EXTORTION
2023-09-06 19:00:00,06-09-2023 23:34,Ibrahimpatnam,VEHICLE - STOLEN
2023-09-06 20:00:00,07-09-2023 15:46,Ameerpet,FIREARM OFFENSE
2023-09-06 21:00:00,07-09-2023 12:40,Secunderabad,BURGLARY
2023-09-06 22:00:00,07-09-2023 00:26,Basheerbagh,BURGLARY
2023-09-06 23:00:00,07-09-2023 21:44,Basheerbagh,IDENTITY THEFT
2023-09-07 00:00:00,07-09-2023 23:11,Madhapur,PUBLIC INTOXICATION
2023-09-07 01:00:00,07-09-2023 11:25,Kachiguda,KIDNAPPING
2023-09-07 02:00:00,07-09-2023 23:28,Madhapur,EXTORTION
2023-09-07 03:00:00,07-09-2023 16:44,Kachiguda,DRUG OFFENSE
2023-09-07 04:00:00,07-09-2023 14:21,Jahanuma,SHOPLIFTING
2023-09-07 05:00:00,07-09-2023 13:36,Falaknuma,KIDNAPPING
2023-09-07 06:00:00,07-09-2023 17:56,Charminar,FRAUD
2023-09-07 07:00:00,08-09-2023 05:44,Patancheru,BURGLARY
2023-09-07 08:00:00,08-09-2023 06:57,Afzalgunj,ASSAULT
2023-09-07 09:00:00,07-09-2023 20:58,Madhapur,PUBLIC INTOXICATION
2023-09-07 10:00:00,07-09-2023 14:43,Patancheru,EXTORTION
2023-09-07 11:00:00,08-09-2023 01:26,Madhapur,KIDNAPPING
2023-09-07 12:00:00,07-09-2023 19:18,Shamshabad,IDENTITY THEFT
2023-09-07 13:00:00,08-09-2023 06:25,Madhapur,EXTORTION
2023-09-07 14:00:00,07-09-2023 22:26,Patancheru,COUNTERFEITING
2023-09-07 15:00:00,07-09-2023 19:29,Nampally,DOMESTIC VIOLENCE
2023-09-07 16:00:00,07-09-2023 21:46,Ameerpet,FRAUD
2023-09-07 17:00:00,07-09-2023 21:08,Charminar,ASSAULT
2023-09-07 18:00:00,08-09-2023 13:58,Kachiguda,TRAFFIC VIOLATION
2023-09-07 19:00:00,08-09-2023 00:53,Patancheru,ILLEGAL POSSESSION
2023-09-07 20:00:00,08-09-2023 09:14,Charminar,SEXUAL ASSAULT
2023-09-07 21:00:00,08-09-2023 16:43,Falaknuma,FRAUD
2023-09-07 22:00:00,08-09-2023 19:23,Nampally,IDENTITY THEFT
2023-09-07 23:00:00,08-09-2023 09:55,Falaknuma,SHOPLIFTING
2023-09-08 00:00:00,08-09-2023 19:48,Hi-Tech City,SEXUAL ASSAULT
2023-09-08 01:00:00,08-09-2023 07:58,Saidabad,VANDALISM
2023-09-08 02:00:00,09-09-2023 00:01,Charminar,ASSAULT
2023-09-08 03:00:00,08-09-2023 19:40,Madhapur,IDENTITY THEFT
2023-09-08 04:00:00,08-09-2023 04:17,L B Nagar,ARSON
2023-09-08 05:00:00,08-09-2023 19:41,Basheerbagh,HOMICIDE
2023-09-08 06:00:00,09-09-2023 03:30,Hyderguda,VEHICLE - STOLEN
2023-09-08 07:00:00,08-09-2023 20:08,Madhapur,HOMICIDE
2023-09-08 08:00:00,09-09-2023 00:42,Saidabad,SHOPLIFTING
2023-09-08 09:00:00,08-09-2023 23:11,Madhapur,FRAUD
2023-09-08 10:00:00,08-09-2023 19:05,Begum Bazar,ARSON
2023-09-08 11:00:00,08-09-2023 18:10,Hyderguda,FRAUD
2023-09-08 12:00:00,08-09-2023 18:36,Nacharam,SEXUAL ASSAULT
2023-09-08 13:00:00,08-09-2023 18:35,Charminar,ROBBERY
2023-09-08 14:00:00,09-09-2023 07:24,Ameerpet,ROBBERY
2023-09-08 15:00:00,09-09-2023 05:14,Secunderabad,PUBLIC INTOXICATION
2023-09-08 16:00:00,08-09-2023 23:19,Basheerbagh,FIREARM OFFENSE
2023-09-08 17:00:00,09-09-2023 12:24,Kachiguda,DOMESTIC VIOLENCE
2023-09-08 18:00:00,08-09-2023 21:22,Basheerbagh,ILLEGAL POSSESSION
2023-09-08 19:00:00,09-09-2023 13:28,Charminar,PUBLIC INTOXICATION
2023-09-08 20:00:00,08-09-2023 23:22,Charminar,BURGLARY
2023-09-08 21:00:00,09-09-2023 10:09,Kachiguda,DOMESTIC VIOLENCE
2023-09-08 22:00:00,09-09-2023 12:26,Kachiguda,COUNTERFEITING
2023-09-08 23:00:00,09-09-2023 22:35,Falaknuma,PUBLIC INTOXICATION
2023-09-09 00:00:00,09-09-2023 11:03,Nacharam,KIDNAPPING
2023-09-09 01:00:00,09-09-2023 19:09,Basheerbagh,SEXUAL ASSAULT
2023-09-09 02:00:00,09-09-2023 20:32,Hyderguda,PUBLIC INTOXICATION
2023-09-09 03:00:00,09-09-2023 03:19,Kishan Bagh,TRAFFIC VIOLATION
2023-09-09 04:00:00,10-09-2023 03:55,Jahanuma,FRAUD
2023-09-09 05:00:00,10-09-2023 00:35,Kachiguda,ILLEGAL POSSESSION
2023-09-09 06:00:00,10-09-2023 03:28,Madhapur,EXTORTION
2023-09-09 07:00:00,09-09-2023 21:27,Musheerabad,BURGLARY
2023-09-09 08:00:00,09-09-2023 23:26,Patancheru,VEHICLE - STOLEN
2023-09-09 09:00:00,10-09-2023 07:45,Dilsukhnagar,PUBLIC INTOXICATION
2023-09-09 10:00:00,09-09-2023 15:03,Basheerbagh,DRUG OFFENSE
2023-09-09 11:00:00,09-09-2023 18:21,Madhapur,CYBERCRIME
2023-09-09 12:00:00,10-09-2023 07:01,Kachiguda,ASSAULT
2023-09-09 13:00:00,10-09-2023 05:53,L B Nagar,KIDNAPPING
2023-09-09 14:00:00,10-09-2023 09:05,Falaknuma,FRAUD
2023-09-09 15:00:00,10-09-2023 05:53,Lingampally,DRUG OFFENSE
2023-09-09 16:00:00,09-09-2023 23:43,Patancheru,PUBLIC INTOXICATION
2023-09-09 17:00:00,09-09-2023 21:23,Kachiguda,ILLEGAL POSSESSION
2023-09-09 18:00:00,10-09-2023 10:34,Saidabad,EXTORTION
2023-09-09 19:00:00,10-09-2023 05:39,Madhapur,DOMESTIC VIOLENCE
2023-09-09 20:00:00,10-09-2023 15:38,Basheerbagh,SEXUAL ASSAULT
2023-09-09 21:00:00,10-09-2023 02:42,Afzalgunj,BURGLARY
2023-09-09 22:00:00,10-09-2023 11:49,Charminar,HOMICIDE
2023-09-09 23:00:00,10-09-2023 06:11,L B Nagar,PUBLIC INTOXICATION
2023-09-10 00:00:00,10-09-2023 07:34,Falaknuma,PUBLIC INTOXICATION
2023-09-10 01:00:00,10-09-2023 12:58,Basheerbagh,HOMICIDE
2023-09-10 02:00:00,11-09-2023 00:50,Jahanuma,IDENTITY THEFT
2023-09-10 03:00:00,10-09-2023 09:17,Madhapur,PUBLIC INTOXICATION
2023-09-10 04:00:00,11-09-2023 01:24,Basheerbagh,ROBBERY
2023-09-10 05:00:00,10-09-2023 05:47,Falaknuma,IDENTITY THEFT
2023-09-10 06:00:00,11-09-2023 02:10,Falaknuma,FRAUD
2023-09-10 07:00:00,11-09-2023 03:45,Shamshabad,DRUG OFFENSE
2023-09-10 08:00:00,10-09-2023 15:53,Dilsukhnagar,ILLEGAL POSSESSION
2023-09-10 09:00:00,10-09-2023 23:45,Madhapur,DRUG OFFENSE
2023-09-10 10:00:00,10-09-2023 23:15,Ameerpet,TRAFFIC VIOLATION
2023-09-10 11:00:00,10-09-2023 22:15,Falaknuma,COUNTERFEITING
2023-09-10 12:00:00,11-09-2023 03:52,Kukatpally,COUNTERFEITING
2023-09-10 13:00:00,11-09-2023 03:23,L B Nagar,FIREARM OFFENSE
2023-09-10 14:00:00,11-09-2023 09:45,gachibowli,IDENTITY THEFT
2023-09-10 15:00:00,10-09-2023 17:49,Madhapur,IDENTITY THEFT
2023-09-10 16:00:00,11-09-2023 08:42,Madhapur,EXTORTION
2023-09-10 17:00:00,10-09-2023 19:58,Nampally,FIREARM OFFENSE
2023-09-10 18:00:00,10-09-2023 21:18,Jahanuma,HOMICIDE
2023-09-10 19:00:00,11-09-2023 08:06,Malakpet,DOMESTIC VIOLENCE
2023-09-10 20:00:00,10-09-2023 20:00,Patancheru,COUNTERFEITING
2023-09-10 21:00:00,11-09-2023 03:43,gachibowli,HOMICIDE
2023-09-10 22:00:00,10-09-2023 23:16,Shamshabad,DRUG OFFENSE
2023-09-10 23:00:00,11-09-2023 04:30,Kanchanbagh,SHOPLIFTING
2023-09-11 00:00:00,11-09-2023 20:08,Charminar,ASSAULT
2023-09-11 01:00:00,11-09-2023 15:39,Ameerpet,HOMICIDE
2023-09-11 02:00:00,11-09-2023 19:54,Madhapur,ROBBERY
2023-09-11 03:00:00,11-09-2023 11:54,Madhapur,ROBBERY
2023-09-11 04:00:00,11-09-2023 14:19,Madhapur,IDENTITY THEFT
2023-09-11 05:00:00,11-09-2023 13:00,Kachiguda,DRUG OFFENSE
2023-09-11 06:00:00,12-09-2023 04:02,Madhapur,ASSAULT
2023-09-11 07:00:00,11-09-2023 13:31,Ibrahimpatnam,ILLEGAL POSSESSION
2023-09-11 08:00:00,11-09-2023 17:21,Madhapur,HOMICIDE
2023-09-11 09:00:00,11-09-2023 10:14,Madhapur,SEXUAL ASSAULT
2023-09-11 10:00:00,12-09-2023 03:15,Madhapur,ASSAULT
2023-09-11 11:00:00,11-09-2023 18:33,Kachiguda,IDENTITY THEFT
2023-09-11 12:00:00,11-09-2023 22:22,Kachiguda,SHOPLIFTING
2023-09-11 13:00:00,12-09-2023 05:07,Kishan Bagh,IDENTITY THEFT
2023-09-11 14:00:00,11-09-2023 21:10,Pathargatti,IDENTITY THEFT
2023-09-11 15:00:00,12-09-2023 12:25,Madhapur,SHOPLIFTING
2023-09-11 16:00:00,12-09-2023 12:09,Charminar,BURGLARY
2023-09-11 17:00:00,11-09-2023 20:29,Shamshabad,SEXUAL ASSAULT
2023-09-11 18:00:00,12-09-2023 03:24,Patancheru,SHOPLIFTING
2023-09-11 19:00:00,12-09-2023 17:01,Madhapur,KIDNAPPING
2023-09-11 20:00:00,12-09-2023 03:45,Hyderguda,FIREARM OFFENSE
2023-09-11 21:00:00,12-09-2023 19:53,Falaknuma,HOMICIDE
2023-09-11 22:00:00,12-09-2023 03:05,Hyderguda,ILLEGAL POSSESSION
2023-09-11 23:00:00,12-09-2023 07:55,Falaknuma,EXTORTION
2023-09-12 00:00:00,12-09-2023 02:14,Hyderguda,EXTORTION
2023-09-12 01:00:00,12-09-2023 14:42,Afzalgunj,FRAUD
2023-09-12 02:00:00,12-09-2023 16:10,Hyderguda,HOMICIDE
2023-09-12 03:00:00,12-09-2023 05:12,Ibrahimpatnam,ASSAULT
2023-09-12 04:00:00,12-09-2023 21:54,Basheerbagh,DRUG OFFENSE
2023-09-12 05:00:00,12-09-2023 14:39,Ameerpet,IDENTITY THEFT
2023-09-12 06:00:00,12-09-2023 20:39,L B Nagar,CYBERCRIME
2023-09-12 07:00:00,12-09-2023 15:11,Basheerbagh,FRAUD
2023-09-12 08:00:00,13-09-2023 05:45,Secunderabad,FRAUD
2023-09-12 09:00:00,12-09-2023 18:26,Hyderguda,FRAUD
2023-09-12 10:00:00,13-09-2023 05:49,L B Nagar,VANDALISM
2023-09-12 11:00:00,12-09-2023 11:53,Falaknuma,IDENTITY THEFT
2023-09-12 12:00:00,12-09-2023 14:56,Madhapur,ROBBERY
2023-09-12 13:00:00,13-09-2023 10:18,Pathargatti,VEHICLE - STOLEN
2023-09-12 14:00:00,12-09-2023 16:10,Kukatpally,ASSAULT
2023-09-12 15:00:00,13-09-2023 07:54,Falaknuma,IDENTITY THEFT
2023-09-12 16:00:00,12-09-2023 16:24,Ibrahimpatnam,COUNTERFEITING
2023-09-12 17:00:00,13-09-2023 14:22,Malakpet,ASSAULT
2023-09-12 18:00:00,12-09-2023 18:33,Lingampally,SHOPLIFTING
2023-09-12 19:00:00,13-09-2023 11:13,Kachiguda,ARSON
2023-09-12 20:00:00,13-09-2023 16:15,Kachiguda,DOMESTIC VIOLENCE
2023-09-12 21:00:00,13-09-2023 19:15,Patancheru,FRAUD
2023-09-12 22:00:00,13-09-2023 21:17,Nacharam,SEXUAL ASSAULT
2023-09-12 23:00:00,12-09-2023 23:19,Falaknuma,TRAFFIC VIOLATION
2023-09-13 00:00:00,13-09-2023 02:27,Musheerabad,DOMESTIC VIOLENCE
2023-09-13 01:00:00,13-09-2023 03:02,Falaknuma,ROBBERY
2023-09-13 02:00:00,13-09-2023 05:05,Ameerpet,ROBBERY
2023-09-13 03:00:00,13-09-2023 09:43,Afzalgunj,ASSAULT
2023-09-13 04:00:00,13-09-2023 17:02,Saidabad,SEXUAL ASSAULT
2023-09-13 05:00:00,13-09-2023 22:51,Kachiguda,SHOPLIFTING
2023-09-13 06:00:00,13-09-2023 17:14,Hyderguda,IDENTITY THEFT
2023-09-13 07:00:00,13-09-2023 14:12,Madhapur,ROBBERY
2023-09-13 08:00:00,13-09-2023 20:33,Basheerbagh,SEXUAL ASSAULT
2023-09-13 09:00:00,13-09-2023 14:06,Ameerpet,FIREARM OFFENSE
2023-09-13 10:00:00,14-09-2023 04:50,Shamshabad,CYBERCRIME
2023-09-13 11:00:00,13-09-2023 22:26,Basheerbagh,HOMICIDE
2023-09-13 12:00:00,14-09-2023 06:34,Patancheru,DRUG OFFENSE
2023-09-13 13:00:00,13-09-2023 22:45,Patancheru,ASSAULT
2023-09-13 14:00:00,13-09-2023 15:47,Madhapur,IDENTITY THEFT
2023-09-13 15:00:00,14-09-2023 14:48,Ameerpet,DOMESTIC VIOLENCE
2023-09-13 16:00:00,14-09-2023 11:09,Falaknuma,PUBLIC INTOXICATION
2023-09-13 17:00:00,14-09-2023 01:41,Ameerpet,EXTORTION
2023-09-13 18:00:00,14-09-2023 11:57,Basheerbagh,ILLEGAL POSSESSION
2023-09-13 19:00:00,14-09-2023 03:20,Kachiguda,COUNTERFEITING
2023-09-13 20:00:00,14-09-2023 18:27,Falaknuma,ARSON
2023-09-13 21:00:00,14-09-2023 02:32,Jahanuma,ARSON
2023-09-13 22:00:00,14-09-2023 03:37,Falaknuma,ILLEGAL POSSESSION
2023-09-13 23:00:00,14-09-2023 07:10,Falaknuma,VANDALISM
2023-09-14 00:00:00,14-09-2023 15:01,Begum Bazar,BURGLARY
2023-09-14 01:00:00,14-09-2023 15:16,Kanchanbagh,PUBLIC INTOXICATION
2023-09-14 02:00:00,14-09-2023 23:44,Jahanuma,ASSAULT
2023-09-14 03:00:00,14-09-2023 04:14,Saidabad,EXTORTION
2023-09-14 04:00:00,14-09-2023 05:38,Falaknuma,IDENTITY THEFT
2023-09-14 05:00:00,15-09-2023 01:02,L B Nagar,FRAUD
2023-09-14 06:00:00,15-09-2023 00:11,Madhapur,IDENTITY THEFT
2023-09-14 07:00:00,14-09-2023 22:27,Falaknuma,COUNTERFEITING
2023-09-14 08:00:00,14-09-2023 09:01,Falaknuma,IDENTITY THEFT
2023-09-14 09:00:00,15-09-2023 02:13,Jahanuma,SHOPLIFTING
2023-09-14 10:00:00,14-09-2023 16:46,Basheerbagh,VANDALISM
2023-09-14 11:00:00,15-09-2023 03:47,Basheerbagh,VEHICLE - STOLEN
2023-09-14 12:00:00,15-09-2023 11:59,Madhapur,ARSON
2023-09-14 13:00:00,14-09-2023 15:12,Kanchanbagh,VANDALISM
2023-09-14 14:00:00,15-09-2023 10:56,Basheerbagh,PUBLIC INTOXICATION
2023-09-14 15:00:00,14-09-2023 17:59,Basheerbagh,PUBLIC INTOXICATION
2023-09-14 16:00:00,15-09-2023 05:35,Charminar,PUBLIC INTOXICATION
2023-09-14 17:00:00,15-09-2023 00:06,Hyderguda,VEHICLE - STOLEN
2023-09-14 18:00:00,15-09-2023 12:47,Afzalgunj,VANDALISM
2023-09-14 19:00:00,15-09-2023 03:14,Hyderguda,PUBLIC INTOXICATION
2023-09-14 20:00:00,14-09-2023 23:32,Madhapur,HOMICIDE
2023-09-14 21:00:00,15-09-2023 18:36,Falaknuma,DOMESTIC VIOLENCE
2023-09-14 22:00:00,15-09-2023 01:17,Musheerabad,VANDALISM
2023-09-14 23:00:00,15-09-2023 07:43,Hyderguda,ASSAULT
2023-09-15 00:00:00,15-09-2023 16:16,L B Nagar,FIREARM OFFENSE
2023-09-15 01:00:00,15-09-2023 10:02,Nampally,COUNTERFEITING
2023-09-15 02:00:00,15-09-2023 04:11,Kukatpally,DRUG OFFENSE
2023-09-15 03:00:00,16-09-2023 01:55,Basheerbagh,FIREARM OFFENSE
2023-09-15 04:00:00,15-09-2023 04:47,Falaknuma,CYBERCRIME
2023-09-15 05:00:00,15-09-2023 08:50,Kachiguda,ARSON
2023-09-15 06:00:00,16-09-2023 00:13,L B Nagar,ASSAULT
2023-09-15 07:00:00,15-09-2023 23:26,Charminar,VEHICLE - STOLEN
2023-09-15 08:00:00,16-09-2023 03:11,Madhapur,CYBERCRIME
2023-09-15 09:00:00,15-09-2023 15:35,Ameerpet,SHOPLIFTING
2023-09-15 10:00:00,15-09-2023 11:49,Madhapur,PUBLIC INTOXICATION
2023-09-15 11:00:00,16-09-2023 02:27,Kachiguda,DOMESTIC VIOLENCE
2023-09-15 12:00:00,16-09-2023 09:01,Kishan Bagh,HOMICIDE
2023-09-15 13:00:00,15-09-2023 14:51,L B Nagar,FIREARM OFFENSE
2023-09-15 14:00:00,15-09-2023 15:27,Hyderguda,TRAFFIC VIOLATION
2023-09-15 15:00:00,16-09-2023 00:02,Basheerbagh,TRAFFIC VIOLATION
2023-09-15 16:00:00,15-09-2023 16:24,Hi-Tech City,FRAUD
2023-09-15 17:00:00,16-09-2023 04:38,Jahanuma,SEXUAL ASSAULT
2023-09-15 18:00:00,16-09-2023 08:25,Falaknuma,PUBLIC INTOXICATION
2023-09-15 19:00:00,16-09-2023 04:50,Nampally,TRAFFIC VIOLATION
2023-09-15 20:00:00,16-09-2023 01:38,Musheerabad,VANDALISM
2023-09-15 21:00:00,16-09-2023 06:30,Madhapur,FRAUD
2023-09-15 22:00:00,15-09-2023 22:36,Falaknuma,EXTORTION
2023-09-15 23:00:00,16-09-2023 13:18,Saidabad,PUBLIC INTOXICATION
2023-09-16 00:00:00,16-09-2023 10:45,Afzalgunj,SHOPLIFTING
2023-09-16 01:00:00,16-09-2023 21:55,Musheerabad,CYBERCRIME
2023-09-16 02:00:00,16-09-2023 10:35,Kishan Bagh,FRAUD
2023-09-16 03:00:00,16-09-2023 19:54,Hi-Tech City,BURGLARY
2023-09-16 04:00:00,16-09-2023 18:45,Falaknuma,EXTORTION
2023-09-16 05:00:00,16-09-2023 07:43,Ameerpet,FIREARM OFFENSE
2023-09-16 06:00:00,17-09-2023 03:57,Nampally,PUBLIC INTOXICATION
2023-09-16 07:00:00,16-09-2023 22:29,Jahanuma,DRUG OFFENSE
2023-09-16 08:00:00,16-09-2023 22:47,Patancheru,KIDNAPPING
2023-09-16 09:00:00,17-09-2023 02:36,Patancheru,COUNTERFEITING
2023-09-16 10:00:00,16-09-2023 19:50,Madhapur,HOMICIDE
2023-09-16 11:00:00,16-09-2023 11:01,Kachiguda,FRAUD
2023-09-16 12:00:00,17-09-2023 02:35,Basheerbagh,ROBBERY
2023-09-16 13:00:00,16-09-2023 19:03,Dilsukhnagar,PUBLIC INTOXICATION
2023-09-16 14:00:00,16-09-2023 22:40,Afzalgunj,FRAUD
2023-09-16 15:00:00,17-09-2023 10:16,Jahanuma,ARSON
2023-09-16 16:00:00,16-09-2023 20:06,Charminar,FRAUD
2023-09-16 17:00:00,17-09-2023 16:14,Basheerbagh,ASSAULT
2023-09-16 18:00:00,17-09-2023 00:41,Falaknuma,VANDALISM
2023-09-16 19:00:00,17-09-2023 09:08,Ameerpet,FIREARM OFFENSE
2023-09-16 20:00:00,16-09-2023 21:40,Basheerbagh,DOMESTIC VIOLENCE
2023-09-16 21:00:00,16-09-2023 23:24,Ameerpet,KIDNAPPING
2023-09-16 22:00:00,17-09-2023 03:52,Pathargatti,COUNTERFEITING
2023-09-16 23:00:00,17-09-2023 22:08,Falaknuma,ARSON
2023-09-17 00:00:00,17-09-2023 09:50,Kachiguda,ASSAULT
2023-09-17 01:00:00,17-09-2023 17:13,Charminar,HOMICIDE
2023-09-17 02:00:00,17-09-2023 13:41,Basheerbagh,SHOPLIFTING
2023-09-17 03:00:00,17-09-2023 11:35,Basheerbagh,ILLEGAL POSSESSION
2023-09-17 04:00:00,17-09-2023 04:12,Ameerpet,EXTORTION
2023-09-17 05:00:00,17-09-2023 14:21,Falaknuma,DRUG OFFENSE
2023-09-17 06:00:00,17-09-2023 22:44,Falaknuma,SHOPLIFTING
2023-09-17 07:00:00,17-09-2023 13:11,Hyderguda,SEXUAL ASSAULT
2023-09-17 08:00:00,17-09-2023 21:41,Kanchanbagh,BURGLARY
2023-09-17 09:00:00,17-09-2023 10:06,Kachiguda,DRUG OFFENSE
2023-09-17 10:00:00,18-09-2023 08:37,Kachiguda,SEXUAL ASSAULT
2023-09-17 11:00:00,17-09-2023 17:26,Kukatpally,ASSAULT
2023-09-17 12:00:00,17-09-2023 13:05,Hyderguda,FRAUD
2023-09-17 13:00:00,18-09-2023 10:54,Ameerpet,DRUG OFFENSE
2023-09-17 14:00:00,18-09-2023 08:05,gachibowli,ILLEGAL POSSESSION
2023-09-17 15:00:00,18-09-2023 01:02,Madhapur,ASSAULT
2023-09-17 16:00:00,18-09-2023 07:51,Hyderguda,VANDALISM
2023-09-17 17:00:00,18-09-2023 12:54,L B Nagar,TRAFFIC VIOLATION
2023-09-17 18:00:00,18-09-2023 16:36,Musheerabad,KIDNAPPING
2023-09-17 19:00:00,18-09-2023 16:53,Ameerpet,ILLEGAL POSSESSION
2023-09-17 20:00:00,18-09-2023 11:16,Hyderguda,PUBLIC INTOXICATION
2023-09-17 21:00:00,18-09-2023 08:04,Lingampally,ROBBERY
2023-09-17 22:00:00,18-09-2023 16:25,Hyderguda,CYBERCRIME
2023-09-17 23:00:00,18-09-2023 17:27,Kishan Bagh,IDENTITY THEFT
2023-09-18 00:00:00,18-09-2023 12:39,Charminar,DOMESTIC VIOLENCE
2023-09-18 01:00:00,18-09-2023 12:08,gachibowli,ROBBERY
2023-09-18 02:00:00,19-09-2023 01:25,Falaknuma,FIREARM OFFENSE
2023-09-18 03:00:00,18-09-2023 10:47,Saidabad,FRAUD
2023-09-18 04:00:00,18-09-2023 07:06,L B Nagar,CYBERCRIME
2023-09-18 05:00:00,19-09-2023 03:51,Kachiguda,ROBBERY
2023-09-18 06:00:00,18-09-2023 13:54,Falaknuma,VEHICLE - STOLEN
2023-09-18 07:00:00,18-09-2023 07:25,Kachiguda,BURGLARY
2023-09-18 08:00:00,18-09-2023 12:57,Charminar,VANDALISM
2023-09-18 09:00:00,18-09-2023 18:39,Patancheru,SEXUAL ASSAULT
2023-09-18 10:00:00,18-09-2023 22:24,Falaknuma,VANDALISM
2023-09-18 11:00:00,19-09-2023 05:54,Charminar,DOMESTIC VIOLENCE
2023-09-18 12:00:00,18-09-2023 14:34,Saidabad,PUBLIC INTOXICATION
2023-09-18 13:00:00,19-09-2023 05:01,Hyderguda,FRAUD
2023-09-18 14:00:00,18-09-2023 17:06,Falaknuma,TRAFFIC VIOLATION
2023-09-18 15:00:00,19-09-2023 09:42,Basheerbagh,VEHICLE - STOLEN
2023-09-18 16:00:00,19-09-2023 08:59,Begum Bazar,PUBLIC INTOXICATION
2023-09-18 17:00:00,19-09-2023 03:53,Kanchanbagh,DOMESTIC VIOLENCE
2023-09-18 18:00:00,19-09-2023 13:03,Ameerpet,IDENTITY THEFT
2023-09-18 19:00:00,19-09-2023 16:42,Hi-Tech City,CYBERCRIME
2023-09-18 20:00:00,18-09-2023 20:16,Begum Bazar,FRAUD
2023-09-18 21:00:00,19-09-2023 05:24,Basheerbagh,HOMICIDE
2023-09-18 22:00:00,19-09-2023 17:52,Basheerbagh,TRAFFIC VIOLATION
2023-09-18 23:00:00,19-09-2023 00:21,Basheerbagh,FIREARM OFFENSE
2023-09-19 00:00:00,19-09-2023 00:34,Jahanuma,VANDALISM
2023-09-19 01:00:00,19-09-2023 14:26,Kanchanbagh,KIDNAPPING
2023-09-19 02:00:00,19-09-2023 14:42,Pathargatti,CYBERCRIME
2023-09-19 03:00:00,19-09-2023 14:01,Hyderguda,HOMICIDE
2023-09-19 04:00:00,20-09-2023 03:37,gachibowli,DOMESTIC VIOLENCE
2023-09-19 05:00:00,19-09-2023 09:41,Falaknuma,HOMICIDE
2023-09-19 06:00:00,19-09-2023 18:09,Charminar,VANDALISM
2023-09-19 07:00:00,19-09-2023 07:58,Falaknuma,COUNTERFEITING
2023-09-19 08:00:00,20-09-2023 01:07,Jahanuma,FIREARM OFFENSE
2023-09-19 09:00:00,20-09-2023 00:59,Jahanuma,KIDNAPPING
2023-09-19 10:00:00,19-09-2023 20:39,Falaknuma,DOMESTIC VIOLENCE
2023-09-19 11:00:00,19-09-2023 14:41,Madhapur,EXTORTION
2023-09-19 12:00:00,19-09-2023 14:12,Saidabad,FIREARM OFFENSE
2023-09-19 13:00:00,20-09-2023 09:36,Basheerbagh,HOMICIDE
2023-09-19 14:00:00,20-09-2023 03:20,Jahanuma,SHOPLIFTING
2023-09-19 15:00:00,20-09-2023 07:56,Falaknuma,CYBERCRIME
2023-09-19 16:00:00,20-09-2023 02:01,Ameerpet,SEXUAL ASSAULT
2023-09-19 17:00:00,20-09-2023 04:39,Falaknuma,VANDALISM
2023-09-19 18:00:00,20-09-2023 17:49,Basheerbagh,COUNTERFEITING
2023-09-19 19:00:00,20-09-2023 02:20,Madhapur,CYBERCRIME
2023-09-19 20:00:00,20-09-2023 02:08,Basheerbagh,SHOPLIFTING
2023-09-19 21:00:00,19-09-2023 21:04,Jahanuma,KIDNAPPING
2023-09-19 22:00:00,20-09-2023 06:16,Kachiguda,KIDNAPPING
2023-09-19 23:00:00,20-09-2023 18:50,Hyderguda,HOMICIDE
2023-09-20 00:00:00,20-09-2023 10:38,Madhapur,EXTORTION
2023-09-20 01:00:00,20-09-2023 23:56,Afzalgunj,KIDNAPPING
2023-09-20 02:00:00,20-09-2023 16:55,Kachiguda,CYBERCRIME
2023-09-20 03:00:00,20-09-2023 13:14,Hyderguda,DOMESTIC VIOLENCE
2023-09-20 04:00:00,20-09-2023 15:32,Patancheru,VEHICLE - STOLEN
2023-09-20 05:00:00,20-09-2023 05:29,Hyderguda,DRUG OFFENSE
